X,Y,Z,phie,vsh,kv,sw,Facies,WellID
2900.00000,3220.00000,59.75000,0.12910,0.53516,0.00010,0.62693,5.00000,5.00000
2900.00000,3220.00000,61.75000,0.14672,0.36746,0.00010,0.78635,5.00000,5.00000
2900.00000,3220.00000,62.75000,0.17682,0.30947,0.00010,0.71599,5.00000,5.00000
2900.00000,3220.00000,63.25000,0.18724,0.22028,0.00010,0.77022,5.00000,5.00000
2900.00000,3220.00000,72.25000,0.02452,0.89713,0.00010,0.90812,5.00000,5.00000
2900.00000,3220.00000,72.75000,0.08715,0.61845,0.00010,0.86145,5.00000,5.00000
2900.00000,3220.00000,73.25000,0.12646,0.47663,0.00010,0.64600,5.00000,5.00000
2900.00000,3220.00000,73.75000,0.11795,0.56554,0.00010,0.70109,5.00000,5.00000
2900.00000,3220.00000,74.25000,0.12499,0.45767,0.00010,0.90945,5.00000,5.00000
2900.00000,3220.00000,74.75000,0.11702,0.35232,0.00010,0.98703,5.00000,5.00000
2900.00000,3220.00000,75.25000,0.13366,0.21048,0.00010,0.99894,5.00000,5.00000
5900.00000,980.00000,74.00000,0.05034,0.82034,0.00010,1.00000,5.00000,6.00000
5900.00000,980.00000,74.50000,0.03974,0.97502,0.00010,0.98832,5.00000,6.00000
5900.00000,980.00000,75.00000,0.10237,0.66992,0.00010,0.89585,5.00000,6.00000
5900.00000,980.00000,75.50000,0.10067,0.67748,0.00010,0.88703,5.00000,6.00000
5900.00000,980.00000,76.00000,0.12770,0.55022,0.00010,0.84220,5.00000,6.00000
5900.00000,980.00000,76.50000,0.09091,0.77129,0.00010,0.70799,5.00000,6.00000
5900.00000,980.00000,77.00000,0.09695,0.72543,0.00010,0.64582,5.00000,6.00000
5900.00000,980.00000,79.50000,0.07899,0.86643,0.00010,0.58599,5.00000,6.00000
1500.00000,5740.00000,73.00000,0.17821,0.41318,0.00010,0.68442,5.00000,7.00000
1500.00000,5740.00000,74.00000,0.33314,0.46993,0.00010,0.85432,5.00000,7.00000
1500.00000,5740.00000,74.50000,0.24575,0.48012,0.00010,0.96743,5.00000,7.00000
1500.00000,5740.00000,75.00000,0.17311,0.46148,0.00010,0.87246,5.00000,7.00000
1500.00000,5740.00000,75.50000,0.18566,0.43215,0.00010,0.73403,5.00000,7.00000
1500.00000,5740.00000,76.00000,0.15692,0.38000,0.00010,0.97353,5.00000,7.00000
1500.00000,5740.00000,76.50000,0.12167,0.37123,0.00010,1.00000,5.00000,7.00000
1500.00000,5740.00000,78.00000,0.16606,0.19600,0.00010,1.00000,5.00000,7.00000
1500.00000,5740.00000,78.50000,0.18131,0.23387,0.00010,1.00000,5.00000,7.00000
5900.00000,11620.00000,23.37500,0.03773,0.80152,0.00010,0.72414,5.00000,8.00000
5900.00000,11620.00000,33.87500,0.01913,0.98430,0.00010,1.00000,5.00000,8.00000
5900.00000,11620.00000,34.87500,0.03771,0.79811,0.00010,0.99203,5.00000,8.00000
5900.00000,11620.00000,35.87500,0.13251,0.42868,0.00010,0.98653,5.00000,8.00000
5900.00000,11620.00000,36.37500,0.18148,0.28571,0.00010,1.00000,5.00000,8.00000
5900.00000,11620.00000,36.87500,0.18711,0.30140,0.00010,1.00000,5.00000,8.00000
5500.00000,10500.00000,78.25000,0.11164,0.19380,0.00010,1.00000,5.00000,9.00000
6700.00000,11900.00000,31.25000,0.08636,0.63297,0.00010,0.58306,5.00000,10.00000
6700.00000,11900.00000,33.75000,0.14138,0.57564,0.00010,0.61825,5.00000,10.00000
6700.00000,11900.00000,34.25000,0.14308,0.58105,0.00010,0.65694,5.00000,10.00000
6700.00000,11900.00000,34.75000,0.13200,0.62269,0.00010,0.50765,5.00000,10.00000
6700.00000,11900.00000,35.25000,0.07451,0.79396,0.00010,0.87962,5.00000,10.00000
6700.00000,11900.00000,35.75000,0.04854,0.81370,0.00010,0.92968,5.00000,10.00000
6700.00000,11900.00000,36.25000,0.00034,1.00000,0.00010,1.00000,5.00000,10.00000
6700.00000,11900.00000,36.75000,0.00853,1.00000,0.00010,1.00000,5.00000,10.00000
6700.00000,11900.00000,37.25000,0.01027,1.00000,0.00010,0.98164,5.00000,10.00000
6700.00000,11900.00000,37.75000,0.00050,0.97909,0.00010,0.99418,5.00000,10.00000
6700.00000,11900.00000,38.25000,0.00000,1.00000,0.00010,1.00000,5.00000,10.00000
6700.00000,11900.00000,38.75000,0.00000,1.00000,0.00010,1.00000,5.00000,10.00000
6700.00000,11900.00000,40.25000,0.01009,1.00000,0.00010,1.00000,5.00000,10.00000
6700.00000,11900.00000,40.75000,0.01434,1.00000,0.00010,1.00000,5.00000,10.00000
6700.00000,11900.00000,41.25000,0.01000,1.00000,0.00010,1.00000,5.00000,10.00000
6700.00000,11900.00000,42.25000,0.04227,0.99698,0.00010,0.98880,5.00000,10.00000
6700.00000,11900.00000,42.75000,0.10997,0.69835,0.00010,0.85373,5.00000,10.00000
6700.00000,11900.00000,43.25000,0.09783,0.65831,0.00010,0.97801,5.00000,10.00000
6700.00000,11900.00000,43.75000,0.08113,0.74144,0.00010,0.79516,5.00000,10.00000
6700.00000,11900.00000,44.25000,0.08667,0.66635,0.00010,0.66552,5.00000,10.00000
6700.00000,11900.00000,44.75000,0.07165,0.71546,0.00010,0.48111,5.00000,10.00000
6700.00000,11900.00000,64.25000,0.15650,0.43370,0.00010,0.86434,5.00000,10.00000
11500.00000,1260.00000,52.12500,0.12532,0.59415,0.00010,1.00000,5.00000,11.00000
11500.00000,1260.00000,52.62500,0.15843,0.99149,0.00010,1.00000,5.00000,11.00000
11500.00000,1260.00000,53.12500,0.19615,0.38111,0.00010,0.99090,5.00000,11.00000
11500.00000,1260.00000,53.62500,0.16048,0.69401,0.00010,0.87483,5.00000,11.00000
11500.00000,1260.00000,54.12500,0.18591,0.48074,0.00010,0.66341,5.00000,11.00000
11500.00000,1260.00000,54.62500,0.33715,0.55879,0.00010,0.43743,5.00000,11.00000
11500.00000,1260.00000,55.12500,0.22012,0.44783,0.00010,0.60137,5.00000,11.00000
11500.00000,1260.00000,59.62500,0.09254,0.50589,0.00010,0.92650,5.00000,11.00000
11500.00000,1260.00000,60.12500,0.10224,0.45738,0.00010,0.85792,5.00000,11.00000
11500.00000,1260.00000,65.62500,0.10319,0.47810,0.00010,1.00000,5.00000,11.00000
11500.00000,1260.00000,66.12500,0.10664,0.44188,0.00010,1.00000,5.00000,11.00000
11500.00000,1260.00000,66.62500,0.15669,0.34198,0.00010,0.99933,5.00000,11.00000
11500.00000,1260.00000,67.12500,0.11292,0.38980,0.00010,0.99702,5.00000,11.00000
11500.00000,1260.00000,72.12500,0.03583,0.83345,0.00010,0.73545,5.00000,11.00000
11500.00000,1260.00000,72.62500,0.00853,0.84204,0.00010,0.97673,5.00000,11.00000
11500.00000,1260.00000,73.12500,0.00535,0.83691,0.00010,1.00000,5.00000,11.00000
11500.00000,1260.00000,73.62500,0.01203,0.78894,0.00010,1.00000,5.00000,11.00000
11500.00000,1260.00000,74.12500,0.02304,0.73412,0.00010,1.00000,5.00000,11.00000
11500.00000,1260.00000,74.62500,0.06558,0.61976,0.00010,1.00000,5.00000,11.00000
11500.00000,1260.00000,75.12500,0.07011,0.64059,0.00010,1.00000,5.00000,11.00000
11500.00000,1260.00000,75.62500,0.10336,0.45770,0.00010,1.00000,5.00000,11.00000
11500.00000,1260.00000,76.12500,0.15182,0.34707,0.00010,0.98226,5.00000,11.00000
11500.00000,1260.00000,76.62500,0.18705,0.27594,0.00010,0.92703,5.00000,11.00000
11500.00000,1260.00000,77.12500,0.26752,0.24591,0.00010,0.68664,5.00000,11.00000
11500.00000,1260.00000,77.62500,0.28664,0.18344,0.00010,0.67956,5.00000,11.00000
11500.00000,1260.00000,78.12500,0.19389,0.32045,0.00010,0.73769,5.00000,11.00000
11500.00000,1260.00000,78.62500,0.15957,0.50762,0.00010,0.65073,5.00000,11.00000
11500.00000,1260.00000,79.12500,0.13045,0.52915,0.00010,0.67956,5.00000,11.00000
11500.00000,1260.00000,79.62500,0.14739,0.41667,0.00010,0.78088,5.00000,11.00000
6500.00000,7700.00000,73.62500,0.10768,0.55075,0.00010,0.67817,5.00000,12.00000
6500.00000,7700.00000,74.12500,0.10767,0.55763,0.00010,0.68070,5.00000,12.00000
6500.00000,7700.00000,74.62500,0.12668,0.49499,0.00010,0.84303,5.00000,12.00000
6500.00000,7700.00000,76.12500,0.07243,0.59863,0.00010,1.00000,5.00000,12.00000
6500.00000,7700.00000,76.62500,0.01000,0.99837,0.00010,1.00000,5.00000,12.00000
6500.00000,7700.00000,77.12500,0.01018,0.95611,0.00010,1.00000,5.00000,12.00000
6500.00000,7700.00000,77.62500,0.01433,0.99599,0.00010,1.00000,5.00000,12.00000
6500.00000,7700.00000,78.12500,0.09401,0.64479,0.00010,0.99281,5.00000,12.00000
6500.00000,7700.00000,78.62500,0.10541,0.59210,0.00010,0.99380,5.00000,12.00000
4900.00000,6020.00000,35.87500,0.19709,0.28587,0.00010,0.91966,5.00000,13.00000
4900.00000,6020.00000,36.37500,0.20869,0.24576,0.00010,0.94935,5.00000,13.00000
4900.00000,6020.00000,36.87500,0.14533,0.39011,0.00010,0.94389,5.00000,13.00000
4900.00000,6020.00000,37.37500,0.11768,0.47863,0.00010,0.89669,5.00000,13.00000
4900.00000,6020.00000,37.87500,0.10087,0.49530,0.00010,0.94000,5.00000,13.00000
4900.00000,6020.00000,38.37500,0.09652,0.53769,0.00010,0.80953,5.00000,13.00000
4900.00000,6020.00000,38.87500,0.12905,0.40224,0.00010,0.99410,5.00000,13.00000
4900.00000,6020.00000,39.37500,0.14111,0.34722,0.00010,0.91379,5.00000,13.00000
4900.00000,6020.00000,39.87500,0.09598,0.35146,0.00010,0.96279,5.00000,13.00000
4900.00000,6020.00000,40.37500,0.14250,0.27747,0.00010,1.00000,5.00000,13.00000
4900.00000,6020.00000,40.87500,0.16011,0.17608,0.00010,1.00000,5.00000,13.00000
4900.00000,6020.00000,41.37500,0.12964,0.37275,0.00010,0.98178,5.00000,13.00000
4900.00000,6020.00000,47.87500,0.13312,0.36646,0.00010,0.67292,5.00000,13.00000
4900.00000,6020.00000,48.37500,0.12813,0.34582,0.00010,0.96925,5.00000,13.00000
4900.00000,6020.00000,48.87500,0.06950,0.49044,0.00010,1.00000,5.00000,13.00000
4900.00000,6020.00000,49.37500,0.06223,0.68915,0.00010,1.00000,5.00000,13.00000
4900.00000,6020.00000,49.87500,0.02902,0.79511,0.00010,1.00000,5.00000,13.00000
4900.00000,6020.00000,50.37500,0.07452,0.58328,0.00010,1.00000,5.00000,13.00000
4900.00000,6020.00000,50.87500,0.08923,0.50311,0.00010,1.00000,5.00000,13.00000
4900.00000,6020.00000,51.37500,0.07618,0.65225,0.00010,0.99335,5.00000,13.00000
4900.00000,6020.00000,51.87500,0.09719,0.64944,0.00010,0.65810,5.00000,13.00000
4900.00000,6020.00000,60.87500,0.15030,0.47717,0.00010,0.89387,5.00000,13.00000
4900.00000,6020.00000,62.37500,0.01427,1.00000,0.00010,1.00000,5.00000,13.00000
4900.00000,6020.00000,62.87500,0.00730,1.00000,0.00010,1.00000,5.00000,13.00000
4900.00000,6020.00000,63.37500,0.03029,0.89979,0.00010,0.84093,5.00000,13.00000
4900.00000,6020.00000,63.87500,0.06870,0.71593,0.00010,0.80220,5.00000,13.00000
4900.00000,6020.00000,66.37500,0.15405,0.41748,0.00010,0.61817,5.00000,13.00000
4900.00000,6020.00000,66.87500,0.18563,0.35532,0.00010,0.67120,5.00000,13.00000
4900.00000,6020.00000,67.37500,0.10194,0.58779,0.00010,0.88774,5.00000,13.00000
4900.00000,6020.00000,67.87500,0.13862,0.44278,0.00010,0.85342,5.00000,13.00000
4900.00000,6020.00000,68.37500,0.12331,0.44760,0.00010,0.99971,5.00000,13.00000
4900.00000,6020.00000,68.87500,0.09252,0.53182,0.00010,1.00000,5.00000,13.00000
4900.00000,6020.00000,69.37500,0.08884,0.55236,0.00010,1.00000,5.00000,13.00000
4900.00000,6020.00000,69.87500,0.06444,0.69986,0.00010,1.00000,5.00000,13.00000
4900.00000,6020.00000,70.37500,0.00843,0.96423,0.00010,1.00000,5.00000,13.00000
4900.00000,6020.00000,70.87500,0.00717,1.00000,0.00010,1.00000,5.00000,13.00000
4900.00000,6020.00000,74.37500,0.06919,0.81688,0.00010,0.94288,5.00000,13.00000
4900.00000,6020.00000,75.37500,0.11979,0.48534,0.00010,1.00000,5.00000,13.00000
4900.00000,6020.00000,75.87500,0.09331,0.50564,0.00010,1.00000,5.00000,13.00000
4900.00000,6020.00000,76.37500,0.06111,0.71908,0.00010,1.00000,5.00000,13.00000
3700.00000,10500.00000,27.87500,0.13983,0.57749,0.00010,0.61724,5.00000,14.00000
3700.00000,10500.00000,28.37500,0.15620,0.49212,0.00010,0.51747,5.00000,14.00000
3700.00000,10500.00000,28.87500,0.13698,0.46509,0.00010,0.73489,5.00000,14.00000
3700.00000,10500.00000,29.37500,0.10063,0.56911,0.00010,0.67541,5.00000,14.00000
3700.00000,10500.00000,29.87500,0.07594,0.66985,0.00010,0.84433,5.00000,14.00000
3700.00000,10500.00000,30.37500,0.02832,0.63241,0.00010,1.00000,5.00000,14.00000
3700.00000,10500.00000,30.87500,0.06893,0.61671,0.00010,0.97139,5.00000,14.00000
3700.00000,10500.00000,37.87500,0.00977,0.91386,0.00010,0.99150,5.00000,14.00000
3700.00000,10500.00000,38.37500,0.01039,0.79459,0.00010,1.00000,5.00000,14.00000
3700.00000,10500.00000,63.37500,0.09991,0.61222,0.00010,1.00000,5.00000,14.00000
8700.00000,8540.00000,62.37500,0.13850,0.48013,0.00010,0.66609,5.00000,15.00000
2700.00000,13300.00000,40.87500,0.04928,0.77286,0.00010,0.82227,5.00000,16.00000
2700.00000,13300.00000,41.37500,0.10005,0.59208,0.00010,0.82615,5.00000,16.00000
2700.00000,13300.00000,47.37500,0.05205,0.74569,0.00010,0.71625,5.00000,16.00000
2700.00000,13300.00000,49.87500,0.09657,0.67592,0.00010,0.52002,5.00000,16.00000
2700.00000,13300.00000,50.87500,0.11236,0.60752,0.00010,0.65078,5.00000,16.00000
2700.00000,13300.00000,51.37500,0.11790,0.53812,0.00010,0.59555,5.00000,16.00000
2700.00000,13300.00000,51.87500,0.09901,0.62598,0.00010,0.72237,5.00000,16.00000
2700.00000,13300.00000,52.37500,0.13497,0.48577,0.00010,0.97369,5.00000,16.00000
2700.00000,13300.00000,52.87500,0.18839,0.28974,0.00010,0.99767,5.00000,16.00000
2700.00000,13300.00000,53.37500,0.19593,0.22091,0.00010,0.99813,5.00000,16.00000
2700.00000,13300.00000,53.87500,0.17308,0.28431,0.00010,1.00000,5.00000,16.00000
2700.00000,13300.00000,54.37500,0.17788,0.16822,0.00010,1.00000,5.00000,16.00000
2700.00000,13300.00000,57.37500,0.11285,0.58731,0.00010,0.76911,5.00000,16.00000
2700.00000,13300.00000,57.87500,0.10188,0.63572,0.00010,0.58241,5.00000,16.00000
2700.00000,13300.00000,58.37500,0.13957,0.60454,0.00010,0.43194,5.00000,16.00000
2700.00000,13300.00000,58.87500,0.13444,0.59981,0.00010,0.47418,5.00000,16.00000
2700.00000,13300.00000,62.37500,0.14704,0.33508,0.00010,1.00000,5.00000,16.00000
2700.00000,13300.00000,63.87500,0.16185,0.34504,0.00010,0.76094,5.00000,16.00000
2700.00000,13300.00000,64.37500,0.14822,0.45152,0.00010,0.83332,5.00000,16.00000
2700.00000,13300.00000,65.37500,0.15637,0.46993,0.00010,0.76846,5.00000,16.00000
2700.00000,13300.00000,65.87500,0.14859,0.45771,0.00010,0.95260,5.00000,16.00000
2700.00000,13300.00000,66.37500,0.12755,0.59234,0.00010,0.95151,5.00000,16.00000
2700.00000,13300.00000,66.87500,0.11284,0.64409,0.00010,0.95151,5.00000,16.00000
2700.00000,13300.00000,67.37500,0.10156,1.00000,0.00010,1.00000,5.00000,16.00000
2700.00000,13300.00000,67.87500,0.15527,0.82058,0.00010,0.84258,5.00000,16.00000
2700.00000,13300.00000,68.37500,0.16265,0.57449,0.00010,0.74233,5.00000,16.00000
2700.00000,13300.00000,68.87500,0.22557,0.75070,0.00010,0.96073,5.00000,16.00000
2700.00000,13300.00000,69.37500,0.12336,0.58308,0.00010,0.95459,5.00000,16.00000
2700.00000,13300.00000,69.87500,0.09452,0.66645,0.00010,1.00000,5.00000,16.00000
2700.00000,13300.00000,70.37500,0.11031,0.63275,0.00010,0.99208,5.00000,16.00000
2700.00000,13300.00000,70.87500,0.10633,0.73702,0.00010,0.88459,5.00000,16.00000
2700.00000,13300.00000,71.37500,0.08797,0.79478,0.00010,0.91307,5.00000,16.00000
2700.00000,13300.00000,71.87500,0.08164,0.83619,0.00010,0.98067,5.00000,16.00000
2700.00000,13300.00000,72.37500,0.03473,0.93487,0.00010,0.95086,5.00000,16.00000
2700.00000,13300.00000,72.87500,0.03179,0.97598,0.00010,0.87865,5.00000,16.00000
2700.00000,13300.00000,73.37500,0.10743,0.65799,0.00010,0.73183,5.00000,16.00000
2700.00000,13300.00000,73.87500,0.07915,0.76968,0.00010,0.82756,5.00000,16.00000
2700.00000,13300.00000,74.37500,0.12253,0.48050,0.00010,0.79772,5.00000,16.00000
2700.00000,13300.00000,75.87500,0.06115,0.44512,0.00010,1.00000,5.00000,16.00000
2700.00000,13300.00000,76.37500,0.05520,0.39086,0.00010,1.00000,5.00000,16.00000
2700.00000,13300.00000,76.87500,0.04958,0.48777,0.00010,0.95644,5.00000,16.00000
2700.00000,13300.00000,77.37500,0.03465,0.54996,0.00010,0.99282,5.00000,16.00000
2700.00000,13300.00000,77.87500,0.05878,0.67993,0.00010,0.79502,5.00000,16.00000
2700.00000,13300.00000,78.37500,0.05052,0.76116,0.00010,0.66919,5.00000,16.00000
6100.00000,2100.00000,74.00000,0.31569,0.25200,0.00010,0.53900,5.00000,17.00000
6100.00000,2100.00000,74.50000,0.29110,0.28965,0.00010,0.56024,5.00000,17.00000
6100.00000,2100.00000,75.00000,0.20856,0.30080,0.00010,0.74681,5.00000,17.00000
6100.00000,2100.00000,75.50000,0.15691,0.27839,0.00010,1.00000,5.00000,17.00000
6100.00000,2100.00000,76.00000,0.12543,0.45465,0.00010,0.94320,5.00000,17.00000
6100.00000,2100.00000,76.50000,0.11474,0.38813,0.00010,1.00000,5.00000,17.00000
6100.00000,2100.00000,77.00000,0.07477,0.56907,0.00010,1.00000,5.00000,17.00000
6100.00000,2100.00000,77.50000,0.08076,0.60973,0.00010,1.00000,5.00000,17.00000
6100.00000,2100.00000,78.00000,0.06620,0.68483,0.00010,0.96762,5.00000,17.00000
2100.00000,9660.00000,49.50000,0.07112,0.74593,0.00010,0.84419,5.00000,18.00000
2100.00000,9660.00000,50.00000,0.10421,0.64030,0.00010,0.70591,5.00000,18.00000
2100.00000,9660.00000,62.00000,0.09536,0.51019,0.00010,1.00000,5.00000,18.00000
2100.00000,9660.00000,63.50000,0.06831,0.70153,0.00010,1.00000,5.00000,18.00000
2100.00000,9660.00000,68.50000,0.11346,0.53698,0.00010,0.73560,5.00000,18.00000
2100.00000,9660.00000,70.50000,0.11290,0.49491,0.00010,0.93175,5.00000,18.00000
2100.00000,9660.00000,71.00000,0.15254,0.37539,0.00010,1.00000,5.00000,18.00000
2100.00000,9660.00000,71.50000,0.07510,0.49501,0.00010,1.00000,5.00000,18.00000
2100.00000,9660.00000,72.00000,0.10337,0.37571,0.00010,1.00000,5.00000,18.00000
2100.00000,9660.00000,72.50000,0.11368,0.36697,0.00010,1.00000,5.00000,18.00000
2100.00000,9660.00000,73.00000,0.17536,0.25024,0.00010,1.00000,5.00000,18.00000
2100.00000,9660.00000,73.50000,0.19125,0.28351,0.00010,0.87963,5.00000,18.00000
2100.00000,9660.00000,74.00000,0.14944,0.30053,0.00010,0.70320,5.00000,18.00000
2100.00000,9660.00000,74.50000,0.08548,0.40704,0.00010,0.73767,5.00000,18.00000
3900.00000,5460.00000,57.00000,0.11755,0.33412,0.00010,0.98704,5.00000,19.00000
3900.00000,5460.00000,57.50000,0.13044,0.37046,0.00010,0.99190,5.00000,19.00000
3900.00000,5460.00000,58.00000,0.11272,0.39681,0.00010,1.00000,5.00000,19.00000
3900.00000,5460.00000,58.50000,0.11432,0.34489,0.00010,1.00000,5.00000,19.00000
3900.00000,5460.00000,59.00000,0.10023,0.30590,0.00010,1.00000,5.00000,19.00000
3900.00000,5460.00000,59.50000,0.10754,0.36279,0.00010,1.00000,5.00000,19.00000
3900.00000,5460.00000,60.00000,0.09688,0.43333,0.00010,1.00000,5.00000,19.00000
3900.00000,5460.00000,60.50000,0.02997,0.45735,0.00010,1.00000,5.00000,19.00000
3900.00000,5460.00000,61.00000,0.02817,0.39642,0.00010,1.00000,5.00000,19.00000
3900.00000,5460.00000,67.50000,0.12597,0.52642,0.00010,0.83727,5.00000,19.00000
3900.00000,5460.00000,73.50000,0.11338,0.48578,0.00010,1.00000,5.00000,19.00000
3900.00000,5460.00000,74.00000,0.14637,0.44893,0.00010,0.99493,5.00000,19.00000
3900.00000,5460.00000,74.50000,0.17168,0.39339,0.00010,1.00000,5.00000,19.00000
3900.00000,5460.00000,75.00000,0.26856,0.21239,0.00010,0.92652,5.00000,19.00000
3900.00000,5460.00000,76.00000,0.14532,0.52634,0.00010,0.89494,5.00000,19.00000
3900.00000,5460.00000,76.50000,0.12782,0.53738,0.00010,0.89351,5.00000,19.00000
8700.00000,14140.00000,26.00000,0.16561,0.44754,0.00010,0.94127,5.00000,20.00000
8700.00000,14140.00000,26.50000,0.17216,0.45413,0.00010,0.94366,5.00000,20.00000
8700.00000,14140.00000,27.00000,0.15740,0.48846,0.00010,0.93167,5.00000,20.00000
8700.00000,14140.00000,35.50000,0.20091,0.42288,0.00010,0.71133,5.00000,20.00000
8700.00000,14140.00000,36.00000,0.16582,0.47998,0.00010,0.71866,5.00000,20.00000
8700.00000,14140.00000,36.50000,0.14081,0.53055,0.00010,0.91472,5.00000,20.00000
8700.00000,14140.00000,37.00000,0.18627,0.36317,0.00010,0.90708,5.00000,20.00000
8700.00000,14140.00000,37.50000,0.19895,0.33155,0.00010,0.99992,5.00000,20.00000
8700.00000,14140.00000,38.00000,0.25730,0.24028,0.00010,0.91602,5.00000,20.00000
8700.00000,14140.00000,38.50000,0.21458,0.30677,0.00010,0.71019,5.00000,20.00000
8700.00000,14140.00000,74.00000,0.22234,0.27199,0.00010,0.47376,5.00000,20.00000
8700.00000,14140.00000,74.50000,0.20235,0.27474,0.00010,0.68627,5.00000,20.00000
1500.00000,12740.00000,26.00000,0.00473,0.82593,0.00010,1.00000,5.00000,21.00000
1500.00000,12740.00000,26.50000,0.00180,0.94984,0.00010,1.00000,5.00000,21.00000
1500.00000,12740.00000,27.00000,0.08583,0.55613,0.00010,0.83581,5.00000,21.00000
1500.00000,12740.00000,27.50000,0.07299,0.53699,0.00010,0.82421,5.00000,21.00000
1500.00000,12740.00000,28.00000,0.07631,0.54736,0.00010,0.73194,5.00000,21.00000
1500.00000,12740.00000,28.50000,0.02355,0.88378,0.00010,0.72413,5.00000,21.00000
1500.00000,12740.00000,50.50000,0.07583,0.66317,0.00010,1.00000,5.00000,21.00000
1500.00000,12740.00000,52.50000,0.09241,0.67527,0.00010,0.96746,5.00000,21.00000
1500.00000,12740.00000,53.00000,0.13870,0.49345,0.00010,0.91406,5.00000,21.00000
1500.00000,12740.00000,54.50000,0.10952,0.57692,0.00010,0.85864,5.00000,21.00000
1500.00000,12740.00000,55.00000,0.11763,0.52793,0.00010,0.89182,5.00000,21.00000
1500.00000,12740.00000,55.50000,0.12762,0.51828,0.00010,0.98883,5.00000,21.00000
1500.00000,12740.00000,56.00000,0.09175,0.64479,0.00010,1.00000,5.00000,21.00000
1500.00000,12740.00000,56.50000,0.08510,0.63083,0.00010,1.00000,5.00000,21.00000
1500.00000,12740.00000,57.00000,0.08988,0.59015,0.00010,1.00000,5.00000,21.00000
1500.00000,12740.00000,57.50000,0.08499,0.68026,0.00010,1.00000,5.00000,21.00000
1500.00000,12740.00000,58.00000,0.01384,0.93478,0.00010,1.00000,5.00000,21.00000
1500.00000,12740.00000,58.50000,0.00000,1.00000,0.00010,1.00000,5.00000,21.00000
1500.00000,12740.00000,59.00000,0.00215,1.00000,0.00010,1.00000,5.00000,21.00000
1500.00000,12740.00000,59.50000,0.00852,1.00000,0.00010,1.00000,5.00000,21.00000
1500.00000,12740.00000,60.00000,0.05264,0.86338,0.00010,0.83508,5.00000,21.00000
1500.00000,12740.00000,64.50000,0.07484,0.88325,0.00010,0.66386,5.00000,21.00000
1500.00000,12740.00000,71.00000,0.11003,0.66490,0.00010,0.59057,5.00000,21.00000
1500.00000,12740.00000,71.50000,0.11001,0.64053,0.00010,0.91917,5.00000,21.00000
1500.00000,12740.00000,72.00000,0.09899,0.53418,0.00010,1.00000,5.00000,21.00000
1500.00000,12740.00000,72.50000,0.10976,0.54120,0.00010,0.94654,5.00000,21.00000
1500.00000,12740.00000,73.00000,0.11800,0.49044,0.00010,0.87668,5.00000,21.00000
1500.00000,12740.00000,73.50000,0.16465,0.40657,0.00010,0.69027,5.00000,21.00000
1500.00000,11900.00000,26.62500,0.07299,0.71125,0.00010,0.85786,5.00000,22.00000
1500.00000,11900.00000,27.12500,0.06114,0.70082,0.00010,0.87351,5.00000,22.00000
1500.00000,11900.00000,27.62500,0.12340,0.42601,0.00010,0.69046,5.00000,22.00000
1500.00000,11900.00000,28.12500,0.14059,0.39730,0.00010,0.82138,5.00000,22.00000
1500.00000,11900.00000,28.62500,0.11323,0.48082,0.00010,0.87185,5.00000,22.00000
1500.00000,11900.00000,31.12500,0.04550,0.89737,0.00010,0.90212,5.00000,22.00000
1500.00000,11900.00000,31.62500,0.09304,0.66616,0.00010,0.91904,5.00000,22.00000
1500.00000,11900.00000,33.12500,0.10511,0.50353,0.00010,1.00000,5.00000,22.00000
1500.00000,11900.00000,33.62500,0.07623,0.55196,0.00010,1.00000,5.00000,22.00000
1500.00000,11900.00000,34.12500,0.08539,0.48578,0.00010,1.00000,5.00000,22.00000
1500.00000,11900.00000,55.12500,0.05748,0.78260,0.00010,1.00000,5.00000,22.00000
1500.00000,11900.00000,55.62500,0.13237,0.98390,0.00010,1.00000,5.00000,22.00000
1500.00000,11900.00000,60.12500,0.03583,0.66368,0.00010,0.97142,5.00000,22.00000
1500.00000,11900.00000,60.62500,0.04708,0.81363,0.00010,0.67858,5.00000,22.00000
1500.00000,11900.00000,61.62500,0.13229,0.51307,0.00010,0.49947,5.00000,22.00000
1500.00000,11900.00000,65.12500,0.14780,0.43163,0.00010,0.77481,5.00000,22.00000
1500.00000,11900.00000,68.62500,0.10372,0.64023,0.00010,0.50035,5.00000,22.00000
1500.00000,11900.00000,69.12500,0.07103,0.72025,0.00010,0.57196,5.00000,22.00000
1500.00000,11900.00000,70.12500,0.04115,0.83782,0.00010,0.67247,5.00000,22.00000
1500.00000,11900.00000,70.62500,0.05229,0.78086,0.00010,0.61627,5.00000,22.00000
1500.00000,11900.00000,71.12500,0.02089,0.92311,0.00010,0.64835,5.00000,22.00000
1500.00000,11900.00000,71.62500,0.02699,0.95443,0.00010,0.80859,5.00000,22.00000
1500.00000,11900.00000,72.12500,0.01246,0.97836,0.00010,0.94830,5.00000,22.00000
1500.00000,11900.00000,72.62500,0.05342,0.75911,0.00010,0.67488,5.00000,22.00000
1500.00000,11900.00000,73.12500,0.08550,0.65347,0.00010,0.81260,5.00000,22.00000
1500.00000,11900.00000,73.62500,0.12426,0.41192,0.00010,1.00000,5.00000,22.00000
1500.00000,11900.00000,74.12500,0.12738,0.46333,0.00010,1.00000,5.00000,22.00000
1500.00000,11900.00000,74.62500,0.11189,0.57177,0.00010,0.78564,5.00000,22.00000
